Unnamed: 0,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
6525,54982,newly repaired,Qanaqer-Zeytun,14,Sevak St,2,Yerevan,47,http://www.myrealty.am/en/item/12416/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,8,2.8
854,111337,newly repaired,Center,4,Moskovyan St,2,Yerevan,70,http://www.myrealty.am/en/item/23608/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
6172,70900,zero condition,Qanaqer-Zeytun,17,Aghasi St,3,Yerevan,80,http://www.myrealty.am/en/item/32603/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,10,2.8
5767,62265,newly repaired,Achapnyak,17,Bashinjaxyan St,4,Yerevan,104,http://www.myrealty.am/en/item/32293/4-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,2,2.8
1237,157911,newly repaired,Center,8,Saryan St,4,Yerevan,123,http://www.myrealty.am/en/item/29044/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,2.8
6604,58971,good,Achapnyak,13,Halabyan St,2,Yerevan,65,http://www.myrealty.am/en/item/1434/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,10,3
2256,81186,zero condition,Center,13,Nalbandyan St,2,Yerevan,78,http://www.myrealty.am/en/item/35997/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
5172,59298,good,Qanaqer-Zeytun,11,Azatutyan avenue,2,Yerevan,70,http://www.myrealty.am/en/item/36950/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
1753,135501,zero condition,Center,6,Saryan St,3,Yerevan,90,http://www.myrealty.am/en/item/31651/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
1961,70632,newly repaired,Arabkir,10,A. Khachatrian St,3,Yerevan,80,http://www.myrealty.am/en/item/32959/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
4092,100305,newly repaired,Arabkir,6,Komitas Ave,3,Yerevan,78,http://www.myrealty.am/en/item/12396/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
5135,136336,newly repaired,Center,13,Mashtots Ave,3,Yerevan,80,http://www.myrealty.am/en/item/35463/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,9,3
1938,63015,newly repaired,Avan,10,Duryan disrtict,2,Yerevan,67,http://www.myrealty.am/en/item/17605/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,5,2.8
449,82973,good,Davtashen,21,Sasna tsrer St,3,Yerevan,65,http://www.myrealty.am/en/item/37821/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,15,2.8
812,46983,good,Arabkir,5,Azatutyan Ave,1,Yerevan,37,http://www.myrealty.am/en/item/18339/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.2
5186,93272,newly repaired,Center,10,NarDos St,3,Yerevan,90,http://www.myrealty.am/en/item/35186/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
4505,116203,good,Center,17,Saryan St,3,Yerevan,106,http://www.myrealty.am/en/item/22818/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,16,2.8
2962,72958,good,Avan,10,Quchak district,4,Yerevan,92,http://www.myrealty.am/en/item/22526/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,6,2.8
3320,77438,good,Center,10,Zavaryan St,3,Yerevan,91,http://www.myrealty.am/en/item/23901/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
3511,80290,newly repaired,Center,5,M.Khorenatsi St,3,Yerevan,84,http://www.myrealty.am/en/item/35161/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1187,52163,good,Center,10,D. Demirchyan St,1,Yerevan,45,http://www.myrealty.am/en/item/11356/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
2307,108937,newly repaired,Center,10,Khanjyan St,3,Yerevan,88,http://www.myrealty.am/en/item/36672/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,7,2.8
4798,90922,newly repaired,Center,11,Saryan St,2,Yerevan,70,http://www.myrealty.am/en/item/32170/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
3820,78056,good,Center,10,Tigran Mets Ave,2,Yerevan,67,http://www.myrealty.am/en/item/180/apartment-for-sale-in-Yerevan,1,panel,8,2.8
2607,68586,newly repaired,Arabkir,9,Hambardzumyan St,2,Yerevan,38,http://www.myrealty.am/en/item/13912/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,3
1594,140905,newly repaired,Arabkir,6,A. Khachatrian St,4,Yerevan,127,http://www.myrealty.am/en/item/37434/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
5961,69230,newly repaired,Avan,15,Narekatsi district,3,Yerevan,81,http://www.myrealty.am/en/item/28748/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,4,2.8
1318,157433,newly repaired,Center,6,Nalbandyan St,4,Yerevan,135,http://www.myrealty.am/en/item/27277/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
5852,96218,newly repaired,Center,5,Mashtots Ave,4,Yerevan,137,http://www.myrealty.am/en/item/28363/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3
1882,64801,newly repaired,Malatia-Sebastia,10,Svachyan str,4,Yerevan,85,http://www.myrealty.am/en/item/34954/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,9,2.8
5615,136044,newly repaired,Center,5,Tpagrichner St,3,Yerevan,95,http://www.myrealty.am/en/item/26549/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
2409,85279,newly repaired,Arabkir,6,Gyulbenkyan St,3,Yerevan,75,http://www.myrealty.am/en/item/18079/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
5948,102092,newly repaired,Center,10,Saryan St,2,Yerevan,70,http://www.myrealty.am/en/item/34852/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
2036,121410,newly repaired,Avan,15,Tsarav Aghbyur St,4,Yerevan,121,http://www.myrealty.am/en/item/29439/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,6,3
5399,50028,good,Center,17,Bryusov St,3,Yerevan,91,http://www.myrealty.am/en/item/23229/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,14,2.8
1558,49422,newly repaired,Center,13,Tigran Mets Ave,1,Yerevan,42,http://www.myrealty.am/en/item/320/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
942,54387,newly repaired,Center,15,Argishti St,1,Yerevan,35,http://www.myrealty.am/en/item/23522/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,12,3
3064,74618,good,Qanaqer-Zeytun,10,Rubinyants St,3,Yerevan,97,http://www.myrealty.am/en/item/23801/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,5,2.8
4804,122845,newly repaired,Arabkir,19,Riga St,3,Yerevan,81,http://www.myrealty.am/en/item/11905/Apartment-for-sale-in-Yerevan,1,monolit,8,3
6470,101518,newly repaired,Avan,11,Tsarav Aghbyur St,3,Yerevan,95,http://www.myrealty.am/en/item/24632/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,8,3
2465,269331,newly repaired,Center,7,Verin Antarayin,3,Yerevan,121,http://www.myrealty.am/en/item/37822/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3
1340,132010,newly repaired,Center,6,Leo St,4,Yerevan,106,http://www.myrealty.am/en/item/34957/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3
5478,42333,good,Shengavit,6,Arshakunyats Ave,1,Yerevan,48,http://www.myrealty.am/en/item/34248/1-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
239,54906,good,Center,10,M.Khorenatsi St,2,Yerevan,67,http://www.myrealty.am/en/item/967/apartment-for-sale-in-Yerevan,1,panel,9,2.8
3351,91098,newly repaired,Center,5,Mashtots Ave,1,Yerevan,50,http://www.myrealty.am/en/item/33873/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.2
6124,72791,zero condition,Center,10,Kajaznuni St,3,Yerevan,81,http://www.myrealty.am/en/item/2280/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
2219,57016,newly repaired,Center,5,Mashtots Ave,2,Yerevan,47,http://www.myrealty.am/en/item/33170/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,1,2.6
3545,85496,good,Center,10,Paronyan St,3,Yerevan,102,http://www.myrealty.am/en/item/37710/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3
465,84912,newly repaired,Qanaqer-Zeytun,11,Nersisyan St,3,Yerevan,83,http://www.myrealty.am/en/item/6850/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,5,3
6151,68180,good,Davtashen,10,Davtashen 1 district,4,Yerevan,100,http://www.myrealty.am/en/item/34098/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
4969,59383,newly repaired,Avan,4,Avan-Arinj 1 micro,3,Yerevan,78,http://www.myrealty.am/en/item/28534/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,stone,3,2.8
583,59695,newly repaired,Arabkir,6,Komitas Ave,1,Yerevan,33,http://www.myrealty.am/en/item/16456/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
2299,61219,newly repaired,Qanaqer-Zeytun,6,Droi St,4,Yerevan,90,http://www.myrealty.am/en/item/15504/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,4,2.8
1405,52127,good,Davtashen,15,Davtashen 4 district,3,Yerevan,81,http://www.myrealty.am/en/item/30303/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,4,2.8
2157,125720,newly repaired,Arabkir,10,Toybughin St,3,Yerevan,90,http://www.myrealty.am/en/item/13728/apartment-for-sale-in-Yerevan,1,monolit,5,2.8
5388,123156,newly repaired,Center,11,Amiryan St,2,Yerevan,70,http://www.myrealty.am/en/item/15253/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
5676,65860,good,Malatia-Sebastia,15,Z.Andranik St,3,Yerevan,73,http://www.myrealty.am/en/item/35504/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,1,2.8
3515,73238,good,Center,4,Abovyan St,2,Yerevan,58,http://www.myrealty.am/en/item/30822/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
1234,46184,good,Arabkir,10,Orbeli Yeghbayrner   St,2,Yerevan,48,http://www.myrealty.am/en/item/31474/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,7,2.8
3408,85354,newly repaired,Center,6,D. Demirchyan St,3,Yerevan,89,http://www.myrealty.am/en/item/23302/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,2.8
2092,57747,good,Avan,10,Tumanyan district,3,Yerevan,76,http://www.myrealty.am/en/item/23830/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,7,2.8
4071,73972,newly repaired,Shengavit,10,Frunze St,3,Yerevan,81,http://www.myrealty.am/en/item/37929/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,8,2.8
4608,112113,good,Center,6,Tamanyan St,2,Yerevan,33,http://www.myrealty.am/en/item/22451/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
2693,49430,good,Center,15,M.Khorenatsi St,3,Yerevan,80,http://www.myrealty.am/en/item/34963/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,14,2.8
2807,93966,good,Center,6,Charents St,3,Yerevan,86,http://www.myrealty.am/en/item/20416/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
6027,166678,newly repaired,Center,6,Baghramyan Ave (Kentron),4,Yerevan,130,http://www.myrealty.am/en/item/32801/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3
432,65158,good,Qanaqer-Zeytun,6,Rubinyants St,3,Yerevan,96,http://www.myrealty.am/en/item/7336/apartment-for-sale-in-Yerevan,1,stone,3,2.8
270,39386,newly repaired,Avan,10,Isahakyan district,1,Yerevan,54,http://www.myrealty.am/en/item/35644/1-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,5,2.8
3126,255766,zero condition,Center,16,Buzand St,3,Yerevan,132,http://www.myrealty.am/en/item/36782/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3
5376,134101,newly repaired,Center,7,A.Manukyan St,4,Yerevan,107,http://www.myrealty.am/en/item/22047/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3
4261,97090,newly repaired,Center,10,Baghramyan Ave  1 blind end,3,Yerevan,90,http://www.myrealty.am/en/item/20989/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,2,2.8
2659,95678,good,Center,9,A.Petrosyan St,2,Yerevan,68,http://www.myrealty.am/en/item/36005/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,8,2.8
3599,76307,newly repaired,Arabkir,6,V.Papazyan St,2,Yerevan,58,http://www.myrealty.am/en/item/31476/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,4,2.8
3748,89623,newly repaired,Center,5,Pushkin St,3,Yerevan,74,http://www.myrealty.am/en/item/33382/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3
4640,59752,good,Shengavit,10,Bagratuniats Ave,4,Yerevan,86,http://www.myrealty.am/en/item/26230/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,other,8,2.8
1679,59966,good,Arabkir,15,Gulakyan St,3,Yerevan,91,http://www.myrealty.am/en/item/34303/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
3135,80335,newly repaired,Center,6,Heratsi St,3,Yerevan,120,http://www.myrealty.am/en/item/30859/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,2.8
1734,58416,good,Shengavit,4,Mayisi 9 St,3,Yerevan,84,http://www.myrealty.am/en/item/13374/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,3,3
1004,158069,newly repaired,Arabkir,15,Mamikoniants St,4,Yerevan,144,http://www.myrealty.am/en/item/34619/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,3,monolit,13,3
3272,69242,good,Arabkir,15,Sose St,3,Yerevan,86,http://www.myrealty.am/en/item/34931/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,11,2.8
5317,45789,newly repaired,Arabkir,6,A.Tigranyan St,2,Yerevan,50,http://www.myrealty.am/en/item/17896/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3015,64008,good,Nor Norq,13,Gayi Ave,3,Yerevan,65,http://www.myrealty.am/en/item/22208/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,12,2.8
2016,117335,good,Center,6,Tpagrichner St,3,Yerevan,92,http://www.myrealty.am/en/item/16405/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,3,3.2
5783,73458,good,Center,10,M.Khorenatsi St,3,Yerevan,107,http://www.myrealty.am/en/item/35252/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,3
3571,77080,newly repaired,Arabkir,10,Sundukyan St,3,Yerevan,78,http://www.myrealty.am/en/item/36605/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
2214,121465,newly repaired,Center,6,Nalbandyan St,2,Yerevan,64,http://www.myrealty.am/en/item/32836/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3
2808,90083,newly repaired,Center,6,Mashtots Ave,2,Yerevan,60,http://www.myrealty.am/en/item/20381/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3
538,104330,newly repaired,Avan,14,Tsarav Aghbyur St,4,Yerevan,125,http://www.myrealty.am/en/item/30274/4-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,2,3
3646,82869,newly repaired,Avan,15,Tsarav Aghbyur St,3,Yerevan,104,http://www.myrealty.am/en/item/30312/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,14,3
3940,70850,newly repaired,Arabkir,11,Hambardzumyan St,2,Yerevan,67,http://www.myrealty.am/en/item/12601/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
5184,98008,newly repaired,Center,11,Tigran Mets Ave,3,Yerevan,90,http://www.myrealty.am/en/item/32295/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
5154,124692,zero condition,Center,6,Abovyan St,2,Yerevan,60,http://www.myrealty.am/en/item/2018/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
4481,64353,newly repaired,Achapnyak,13,Mazmanyan St,1,Yerevan,81,http://www.myrealty.am/en/item/32341/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,other,6,2.8
1019,108200,newly repaired,Arabkir,15,Griboedov St,3,Yerevan,82,http://www.myrealty.am/en/item/32812/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,8,3
1089,193498,newly repaired,Center,16,Aram St,3,Yerevan,93,http://www.myrealty.am/en/item/5646/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,14,2.8
5245,54409,good,Davtashen,10,Davtashen 3 district,3,Yerevan,75,http://www.myrealty.am/en/item/30288/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,5,2.8
5108,58872,zero condition,Nor Norq,7,D. Malyan St,3,Yerevan,96,http://www.myrealty.am/en/item/36175/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,monolit,5,2.6
4633,65055,good,Davtashen,10,Davtashen 3 St,2,Yerevan,80,http://www.myrealty.am/en/item/34309/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,2,2.8
437,89338,newly repaired,Arabkir,6,A. Khachatrian St,3,Yerevan,83,http://www.myrealty.am/en/item/31458/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
4771,58983,newly repaired,Achapnyak,13,Norashen district,2,Yerevan,56,http://www.myrealty.am/en/item/27723/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,2,2.8
1324,149563,newly repaired,Center,9,Moskovyan St,3,Yerevan,90,http://www.myrealty.am/en/item/24340/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,3
1899,77969,newly repaired,Center,13,M.Khorenatsi St,2,Yerevan,53,http://www.myrealty.am/en/item/12062/Apartment-for-sale-in-Yerevan,1,monolit,4,3
4189,69619,good,Arabkir,6,V.Vagharshyan St,3,Yerevan,63,http://www.myrealty.am/en/item/29533/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
6264,179489,newly repaired,Center,6,Mashtots Ave,3,Yerevan,100,http://www.myrealty.am/en/item/36671/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
2777,320766,newly repaired,Center,11,Northern Ave,2,Yerevan,104,http://www.myrealty.am/en/item/17492/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,8,3.2
6440,227837,newly repaired,Center,19,Vardanants St,2,Yerevan,91,http://www.myrealty.am/en/item/5835/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,7,2.8
6269,178037,good,Center,6,Sayat Nova Ave,3,Yerevan,93,http://www.myrealty.am/en/item/14325/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
526,61902,newly repaired,Arabkir,15,Komitas Ave,2,Yerevan,50,http://www.myrealty.am/en/item/17522/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,8,2.8
2784,85847,newly repaired,Center,15,Argishti St,3,Yerevan,88,http://www.myrealty.am/en/item/15406/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,14,3
4359,135841,newly repaired,Center,15,Nalbandyan St,3,Yerevan,65,http://www.myrealty.am/en/item/36458/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,2.8
3601,84142,newly repaired,Center,6,NarDos St,3,Yerevan,74,http://www.myrealty.am/en/item/37106/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
3440,88427,newly repaired,Arabkir,10,Hambardzumyan St,2,Yerevan,60,http://www.myrealty.am/en/item/16919/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,2,2.8
5227,55023,newly repaired,Arabkir,6,A. Avetisyan St,2,Yerevan,39,http://www.myrealty.am/en/item/32567/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1293,185571,good,Center,6,D. Demirchyan St,4,Yerevan,132,http://www.myrealty.am/en/item/16286/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
2060,65243,good,Center,10,M.Khorenatsi St,1,Yerevan,51,http://www.myrealty.am/en/item/10909/apartment-for-sale-in-Yerevan,1,panel,2,2.8
667,47451,newly repaired,Avan,10,Duryan disrtict,1,Yerevan,46,http://www.myrealty.am/en/item/15185/1-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,4,2.8
733,41336,good,Arabkir,10,Komitas Ave,1,Yerevan,56,http://www.myrealty.am/en/item/16823/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,7,2.8
2318,119932,good,Center,15,Tsitsernakaberd Highway,3,Yerevan,116,http://www.myrealty.am/en/item/2597/Apartment-for-sale-in-Yerevan,2,monolit,10,3
5931,155722,newly repaired,Center,8,Sayat Nova Ave,2,Yerevan,67,http://www.myrealty.am/en/item/29541/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2250,41219,zero condition,Arabkir,6,Komitas Ave,1,Yerevan,42,http://www.myrealty.am/en/item/28015/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2906,306596,newly repaired,Center,10,Pushkin St,3,Yerevan,120,http://www.myrealty.am/en/item/6966/apartment-for-sale-in-Yerevan,2,monolit,8,3
2910,95758,newly repaired,Center,10,Ler. Kamsar St,2,Yerevan,72,http://www.myrealty.am/en/item/35226/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3
5873,131191,zero condition,Center,6,Abovyan St,4,Yerevan,115,http://www.myrealty.am/en/item/29893/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,1,2.8
1242,50651,good,Shengavit,5,Shengavit,3,Yerevan,80,http://www.myrealty.am/en/item/29118/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,2,2.8
3642,78567,newly repaired,Qanaqer-Zeytun,6,Lepsus St,4,Yerevan,110,http://www.myrealty.am/en/item/32074/4-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,4,2.8
261,44567,zero condition,Arabkir,10,Adonts St,1,Yerevan,40,http://www.myrealty.am/en/item/26443/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3
5834,76431,good,Arabkir,10,A.Tigranyan St,3,Yerevan,104,http://www.myrealty.am/en/item/35174/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
3307,166244,newly repaired,Center,6,Bayron St,3,Yerevan,85,http://www.myrealty.am/en/item/31159/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3
5304,69523,zero condition,Qanaqer-Zeytun,15,Sevak St,2,Yerevan,64,http://www.myrealty.am/en/item/32963/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,5,3.2
4469,58865,newly repaired,Avan,10,Tsarav Aghbyur St,2,Yerevan,56,http://www.myrealty.am/en/item/34923/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,2,2.8
36,180787,newly repaired,Center,13,Mashtots Ave,3,Yerevan,85,http://www.myrealty.am/en/item/18091/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3
4686,43253,newly repaired,Achapnyak,15,Sisakyan St,2,Yerevan,60,http://www.myrealty.am/en/item/27653/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,2,2.8
1944,83822,good,Center,10,E. Qochar St,3,Yerevan,90,http://www.myrealty.am/en/item/35825/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
1678,63015,zero condition,Center,10,E. Qochar St,3,Yerevan,75,http://www.myrealty.am/en/item/31487/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
2285,63415,zero condition,Nor Norq,17,Lvovyan St,3,Yerevan,75,http://www.myrealty.am/en/item/27727/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,monolit,8,3.2
5701,52641,newly repaired,Arabkir,10,Komitas Ave,1,Yerevan,43,http://www.myrealty.am/en/item/15259/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
1297,74758,good,Center,12,Koghbatsi St,2,Yerevan,72,http://www.myrealty.am/en/item/32463/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,11,2.8
377,60070,good,Davtashen,10,Davtashen 4 district,3,Yerevan,82,http://www.myrealty.am/en/item/18549/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,6,2.8
1491,55599,newly repaired,Arabkir,6,Orbeli Yeghbayrner   St,1,Yerevan,45,http://www.myrealty.am/en/item/17864/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
4676,45562,newly repaired,Shengavit,6,Mantashyan St.,2,Yerevan,58,http://www.myrealty.am/en/item/35440/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,3,2.8
4730,119474,newly repaired,Arabkir,11,Hr.Kochar St,4,Yerevan,105,http://www.myrealty.am/en/item/35330/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,other,10,3
951,41866,newly repaired,Arabkir,6,V.Vagharshyan St,1,Yerevan,32,http://www.myrealty.am/en/item/30856/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
5144,128740,good,Arabkir,4,Khnko-Aper St,3,Yerevan,86,http://www.myrealty.am/en/item/11593/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
6028,53668,newly repaired,Davtashen,10,Davtashen 4 district,3,Yerevan,100,http://www.myrealty.am/en/item/33001/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,6,2.8
5869,113620,newly repaired,Center,17,E. Qochar St,4,Yerevan,112,http://www.myrealty.am/en/item/7024/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,5,2.8
5048,58907,newly repaired,Malatia-Sebastia,10,Z.Andranik St,3,Yerevan,74,http://www.myrealty.am/en/item/25604/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,other,9,2.8
